random_state	C	epsilon	TestR2	TestRMSE	ValR2	ValRMSE	TrainR2	TrainRMSE
1	9	5.19204919761278e-06	953	2	None	0.10821827603196481	0.8670528131093996	7.53503088658442	0.8987575282827868	7.373963634965809	0.9467757290747674	4.324477041442139
2	10	8.212533785878568e-05	630	2	None	0.16337845044989927	0.8591316169607852	7.761941486860478	0.879304002486773	8.460987679264178	0.9506121255278309	4.103328110938243
3	10	0.004422671464117588	906	4	None	0.10046161894810336	0.8672557449149856	7.506784227232686	0.8517208654117411	8.827915399729344	0.9511450431931198	4.202395606571908
4	10	0.011692567929612513	395	10	None	0.7389796072371182	0.8448959179960995	8.102774749130452	0.8501766933493329	9.186531039949676	0.8864551661865308	6.260283556573374
5	8	0.00042544298326178904	346	5	None	0.3168536962896017	0.8487716754577892	7.89176981797504	0.8468431111525737	9.393871512127571	0.9235202779692898	5.2623728043047455
6	10	1.571676690953385e-07	626	6	None	0.14932362998667445	0.8323907809031136	8.18925460385389	0.8585054518035946	8.610409370693732	0.9443107170470608	4.877243061795338
7	10	3.225598485582069e-05	111	3	None	0.10087263103626534	0.8544093154126113	7.621200152699347	0.875668982300876	8.60528789471897	0.9503958645890073	4.244985998888302
8	10	0.0007605805170536776	913	4	None	0.20644280974206528	0.8567966392006279	7.627349330433987	0.8616486959459796	8.885924138286203	0.942161653411841	4.628286172127979
9	10	0.003930081717610488	766	4	None	0.10119925431448022	0.8669169111795417	7.4288096273881425	0.878451338562367	8.17919311858142	0.9450836626771529	4.4993137103636025
10	10	0.009027941315600155	253	6	None	0.1494912489771849	0.8491959888006364	7.932789167689103	0.8846022377313955	8.495878782611644	0.9287982012081161	5.01047364364352
